É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2021/03/10 11:45:46

,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj,è∫òaÅiìÏã…Åj
2001/1/8,0.5,8,1,2.3,8,2001/1/8 13:04,8,1,-1.9,8,2001/1/8 02:42,8,1,,,0,1,,,0,,0,0,1,5.1,0,8,1,20.5,8,1,0,1,8,,,,1,,,0,1,9.4,8,1,19.7,8,2001/1/8 22:40,8,ìå,8,1,25.0,8,2001/1/8 21:07,8,ìå,8,1,,0,1,64,8,1,4.1,8,1,53,8,2001/1/8 05:44,8,1,975.7,8,1,978.2,8,1,973.3,0,8,2001/1/8 22:17,0,8,1,8.5,8,1,ì‹,8,1,ì‹,8,1
2001/1/9,1.5,8,1,4.5,8,2001/1/9 16:03,8,1,-0.5,8,2001/1/9 23:35,8,1,,,0,1,,,0,,0,0,1,9.0,0,8,1,28.8,8,1,0,1,8,,,,1,,,0,1,13.0,8,1,19.2,8,2001/1/9 06:10,8,ìåñkìå,8,1,26.9,8,2001/1/9 06:19,8,ìåñkìå,8,1,,0,1,59,8,1,4.0,8,1,47,8,2001/1/9 16:05,8,1,976.2,8,1,978.7,8,1,973.8,0,8,2001/1/9 00:16,0,8,1,7.3,8,1,ì‹å„ê∞,8,1,ê∞àÍéûì‹,8,1
2001/1/10,0.8,8,1,2.1,8,2001/1/10 11:00,8,1,-0.6,8,2001/1/10 02:24,8,1,,,0,1,,,0,,0,0,1,7.5,0,8,1,25.0,8,1,0,1,8,,,,1,,,0,1,11.4,8,1,19.4,8,2001/1/10 08:30,8,ìåñkìå,8,1,23.5,8,2001/1/10 08:14,8,ñkìå,8,1,,0,1,68,8,1,4.4,8,1,56,8,2001/1/10 08:33,8,1,985.6,8,1,988.2,8,1,984.9,0,8,2001/1/10 00:11,0,8,1,8.8,8,1,ì‹éûÅXê∞,8,1,ê·å„éûÅXì‹,8,1
2001/1/11,0.1,8,1,1.5,8,2001/1/11 19:30,8,1,-1.3,8,2001/1/11 23:18,8,1,,,0,1,,,0,,0,0,1,1.0,0,8,1,19.0,8,1,1,0,8,,,,1,,,0,1,4.4,8,1,10.7,8,2001/1/11 02:20,8,ñkìå,8,1,13.8,8,2001/1/11 02:13,8,ñkìå,8,1,,0,1,80,8,1,4.9,8,1,69,8,2001/1/11 08:06,8,1,983.3,8,1,985.9,8,1,983.9,0,8,2001/1/11 19:47,0,8,1,10.0,8,1,ì‹éûÅXê·,8,1,ê·éûÅXì‹,8,1
2001/1/12,-0.1,8,1,2.4,8,2001/1/12 15:26,8,1,-1.7,8,2001/1/12 03:38,8,1,,,0,1,,,0,,0,0,1,1.0,0,8,1,20.7,8,1,1,0,8,,,,1,,,0,1,2.1,8,1,3.8,8,2001/1/12 23:10,8,êº,8,1,4.6,8,2001/1/12 05:21,8,ñkìå,8,1,,0,1,83,8,1,5.0,8,1,66,8,2001/1/12 09:53,8,1,984.6,8,1,987.2,8,1,985.3,0,8,2001/1/12 00:53,0,8,1,10.0,8,1,ì‹éûÅXê·,8,1,ê·àÍéûì‹,8,1
2001/1/13,-1.8,8,1,-0.5,8,2001/1/13 13:25,8,1,-2.9,8,2001/1/13 07:03,8,1,,,0,1,,,0,,0,0,1,0.1,0,8,1,19.6,8,1,0,1,8,,,,1,,,0,1,2.7,8,1,4.1,8,2001/1/13 13:20,8,ñkñkìå,8,1,6.0,8,2001/1/13 16:00,8,ñkìå,8,1,,0,1,87,8,1,4.6,8,1,76,8,2001/1/13 20:30,8,1,985.8,8,1,988.4,8,1,984.0,0,8,2001/1/13 23:23,0,8,1,10.0,8,1,ê·å„ì‹,8,1,ì‹,8,1
2001/1/14,-2.7,8,1,0.0,8,2001/1/14 15:35,8,1,-4.6,8,2001/1/14 03:45,8,1,,,0,1,,,0,,0,0,1,0.2,0,8,1,15.4,8,1,0,1,8,,,,1,,,0,1,3.5,8,1,5.4,8,2001/1/14 03:20,8,ìÏêº,8,1,7.3,8,2001/1/14 09:23,8,ìÏêº,8,1,,0,1,81,8,1,4.1,8,1,68,8,2001/1/14 17:19,8,1,981.5,8,1,984.1,8,1,983.7,0,8,2001/1/14 05:12,0,8,1,10.0,8,1,ì‹,8,1,ì‹,8,1
2001/1/15,-2.0,8,1,0.5,8,2001/1/15 14:57,8,1,-5.0,8,2001/1/15 23:53,8,1,,,0,1,,,0,,0,0,1,8.4,0,8,1,26.4,8,1,0,1,8,,,,1,,,0,1,3.0,8,1,5.1,8,2001/1/15 05:00,8,ñkñkìå,8,1,6.5,8,2001/1/15 09:07,8,ñkñkìå,8,1,,0,1,77,8,1,4.1,8,1,67,8,2001/1/15 13:14,8,1,984.4,8,1,987.0,8,1,984.9,0,8,2001/1/15 00:12,0,8,1,7.3,8,1,ì‹å„ê∞,8,1,ê∞àÍéûì‹,8,1
2001/1/16,-2.0,8,1,1.6,8,2001/1/16 14:18,8,1,-6.2,8,2001/1/16 05:55,8,1,,,0,1,,,0,,0,0,1,11.9,0,8,1,28.4,8,1,0,1,8,,,,1,,,0,1,2.2,8,1,3.9,8,2001/1/16 11:30,8,êº,8,1,5.4,8,2001/1/16 10:31,8,êº,8,1,,0,1,74,8,1,3.9,8,1,60,8,2001/1/16 14:20,8,1,990.2,8,1,992.8,8,1,988.6,0,8,2001/1/16 00:17,0,8,1,5.8,8,1,ê∞éûÅXì‹,8,1,ê∞éûÅXì‹,8,1
2001/1/17,-1.3,8,1,1.2,8,2001/1/17 18:01,8,1,-4.6,8,2001/1/17 01:37,8,1,,,0,1,,,0,,0,0,1,17.1,0,8,1,30.7,8,1,0,1,8,,,,1,,,0,1,3.5,8,1,9.6,8,2001/1/17 23:40,8,ìåñkìå,8,1,12.1,8,2001/1/17 23:34,8,ìåñkìå,8,1,,0,1,58,8,1,3.3,8,1,41,8,2001/1/17 22:18,8,1,987.3,8,1,989.9,8,1,982.8,0,8,2001/1/17 22:53,0,8,1,6.8,8,1,ê∞àÍéûì‹,8,1,îñì‹àÍéûê∞,8,1
2001/1/18,1.2,8,1,5.4,8,2001/1/18 14:54,8,1,-2.0,8,2001/1/18 00:01,8,1,,,0,1,,,0,,0,0,1,8.1,0,8,1,24.7,8,1,0,1,8,,,,1,,,0,1,4.5,8,1,10.2,8,2001/1/18 02:10,8,ìåñkìå,8,1,14.3,8,2001/1/18 02:06,8,ìåñkìå,8,1,,0,1,54,8,1,3.6,8,1,36,8,2001/1/18 17:06,8,1,983.7,8,1,986.2,8,1,982.8,0,8,2001/1/18 01:13,0,8,1,10.0,8,1,ì‹,8,1,îñì‹àÍéûê∞,8,1
2001/1/19,-0.1,8,1,3.2,8,2001/1/19 17:37,8,1,-5.3,8,2001/1/19 03:01,8,1,,,0,1,,,0,,0,0,1,13.3,0,8,1,27.9,8,1,0,1,8,,,,1,,,0,1,1.9,8,1,3.9,8,2001/1/19 08:10,8,ñkñkìå,8,1,5.3,8,2001/1/19 08:02,8,ñkñkìå,8,1,,0,1,62,8,1,3.7,8,1,36,8,2001/1/19 17:40,8,1,992.6,8,1,995.2,8,1,991.0,0,8,2001/1/19 00:03,0,8,1,10.0,8,1,îñì‹,8,1,îñì‹,8,1
2001/1/20,0.1,8,1,3.0,8,2001/1/20 14:14,8,1,-3.8,8,2001/1/20 23:43,8,1,,,0,1,,,0,,0,0,1,16.7,0,8,1,29.7,8,1,0,1,8,,,,1,,,0,1,4.7,8,1,9.4,8,2001/1/20 03:40,8,ìåñkìå,8,1,12.7,8,2001/1/20 07:51,8,ñkìå,8,1,,0,1,53,8,1,3.3,8,1,38,8,2001/1/20 14:51,8,1,993.7,8,1,996.3,8,1,995.1,0,8,2001/1/20 20:09,0,8,1,4.8,8,1,ê∞,8,1,âıê∞,8,1
2001/1/21,-0.9,8,1,2.5,8,2001/1/21 15:28,8,1,-4.3,8,2001/1/21 02:25,8,1,,,0,1,,,0,,0,0,1,20.8,0,8,1,30.9,8,1,0,1,8,,,,1,,,0,1,5.9,8,1,11.0,8,2001/1/21 03:20,8,ìå,8,1,13.5,8,2001/1/21 06:42,8,ìåñkìå,8,1,,0,1,52,8,1,3.0,8,1,36,8,2001/1/21 15:30,8,1,990.4,8,1,993.0,8,1,989.8,0,8,2001/1/21 23:59,0,8,1,0.0,8,1,âıê∞,8,1,âıê∞,8,1
2001/1/22,-1.3,8,1,2.5,8,2001/1/22 14:08,8,1,-4.5,8,2001/1/22 04:48,8,1,,,0,1,,,0,,0,0,1,21.1,0,8,1,24.7,4,1,0,1,8,,,,1,,,0,1,6.3,8,1,14.5,8,2001/1/22 04:10,8,ìå,8,1,19.2,8,2001/1/22 03:58,8,ìå,8,1,,0,1,49,8,1,2.7,8,1,33,8,2001/1/22 13:22,8,1,982.2,8,1,984.7,8,1,980.2,0,8,2001/1/23 0:00,0,8,1,0.0,8,1,âıê∞,8,1,âıê∞,8,1
2001/1/23,-2.0,5,1,2.2,8,2001/1/23 13:17,8,1,-6.7,8,2001/1/23 23:50,8,1,,,0,1,,,0,,0,0,1,20.8,0,8,1,30.3,8,1,0,1,8,,,,1,,,0,1,5.0,8,1,12.2,8,2001/1/23 03:30,8,ìåñkìå,8,1,17.6,8,2001/1/23 04:43,8,ìåñkìå,8,1,,0,1,51,5,1,2.7,5,1,34,8,2001/1/23 19:02,8,1,975.7,8,1,978.2,5,1,976.6,0,8,2001/1/23 19:09,0,8,1,0.0,8,1,âıê∞,8,1,âıê∞,8,1
2001/1/24,-1.0,8,1,3.8,8,2001/1/24 18:13,8,1,-6.4,8,2001/1/24 00:55,8,1,,,0,1,,,0,,0,0,1,20.7,0,8,1,24.7,4,1,0,1,8,,,,1,,,0,1,2.3,8,1,5.2,8,2001/1/24 16:30,8,ìÏ,8,1,6.9,8,2001/1/24 16:55,8,ìÏ,8,1,,0,1,59,8,1,3.4,8,1,42,8,2001/1/24 16:10,8,1,980.9,8,1,983.4,8,1,979.7,0,8,2001/1/24 00:11,0,8,1,0.0,8,1,âıê∞,8,1,âıê∞,8,1
2001/1/25,-3.1,8,1,-0.3,8,2001/1/25 11:43,8,1,-7.0,8,2001/1/25 02:50,8,1,,,0,1,,,0,,0,0,1,17.5,0,8,1,29.1,8,1,0,1,8,,,,1,,,0,1,2.7,8,1,4.4,8,2001/1/25 21:50,8,ñkìå,8,1,6.5,8,2001/1/25 22:22,8,ñkìå,8,1,,0,1,76,8,1,3.7,8,1,59,8,2001/1/25 06:21,8,1,981.4,8,1,984.0,8,1,980.6,0,8,2001/1/26 0:00,0,8,1,5.0,8,1,ê∞àÍéûîñì‹,8,1,ì‹éûÅXê∞,8,1
